date,modele_backbone,config_couches,indices_couches,modules_extraits,position_couche,nb_couches_modele,transform,use_gram,use_pca,pca_dim,distribution,dist_type,dist_n_components,dist_covariance_type,dist_bandwidth,metrique_distance,monotonie_moyenne,mono_blur,mono_blur_contrast,mono_noise,mono_aliasing,image_size,n_images_inference,n_images_evaluation,batch_size,random_seed
2026-02-10 17:00:15,sd_vae,single_layer_0,0,encoder.conv_in,0 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,0.194891,0.951076,0.845154,-1.0,-0.016667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_0,0,encoder.conv_in,0 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,0.232391,0.951076,0.845154,-1.0,0.133333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_0,0,encoder.conv_in,0 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,0.278224,0.951076,0.845154,-1.0,0.316667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_0,0,encoder.conv_in,0 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,-0.178611,0.616527,0.169031,-1.0,-0.5,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_1,1,encoder.down_blocks.0.resnets.0,1 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,0.019891,0.951076,0.845154,-1.0,-0.716667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_1,1,encoder.down_blocks.0.resnets.0,1 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,0.349058,0.951076,0.845154,-1.0,0.6,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_1,1,encoder.down_blocks.0.resnets.0,1 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,0.440724,0.951076,0.845154,-1.0,0.966667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_1,1,encoder.down_blocks.0.resnets.0,1 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,0.428224,0.951076,0.845154,-1.0,0.916667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_2,2,encoder.down_blocks.0.resnets.1,2 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,0.069891,0.951076,0.845154,-1.0,-0.516667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_2,2,encoder.down_blocks.0.resnets.1,2 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,0.057391,0.951076,0.845154,-1.0,-0.566667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_2,2,encoder.down_blocks.0.resnets.1,2 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,0.065724,0.951076,0.845154,-1.0,-0.533333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_2,2,encoder.down_blocks.0.resnets.1,2 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,0.032391,0.951076,0.845154,-1.0,-0.666667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_3,3,encoder.down_blocks.0.downsamplers.0,3 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,-0.301073,0.377563,-0.777542,-0.020979,-0.783333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_3,3,encoder.down_blocks.0.downsamplers.0,3 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,0.015724,0.951076,0.845154,-1.0,-0.733333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_3,3,encoder.down_blocks.0.downsamplers.0,3 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,0.057391,0.951076,0.845154,-1.0,-0.566667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_3,3,encoder.down_blocks.0.downsamplers.0,3 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,-0.005109,0.951076,0.845154,-1.0,-0.816667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_4,4,encoder.down_blocks.1.resnets.0,4 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,0.031051,0.951076,0.845154,-0.972028,-0.7,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_4,4,encoder.down_blocks.1.resnets.0,4 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,-0.042609,0.951076,0.845154,-1.0,-0.966667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_4,4,encoder.down_blocks.1.resnets.0,4 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,0.044891,0.951076,0.845154,-1.0,-0.616667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_4,4,encoder.down_blocks.1.resnets.0,4 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,0.032391,0.951076,0.845154,-1.0,-0.666667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_5,5,encoder.down_blocks.1.resnets.1,5 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,0.204685,0.377563,0.169031,0.188811,0.083333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_5,5,encoder.down_blocks.1.resnets.1,5 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,-0.021776,0.951076,0.845154,-1.0,-0.883333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_5,5,encoder.down_blocks.1.resnets.1,5 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,0.307391,0.951076,0.845154,-1.0,0.433333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_5,5,encoder.down_blocks.1.resnets.1,5 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,0.057391,0.951076,0.845154,-1.0,-0.566667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_6,6,encoder.down_blocks.1.downsamplers.0,6 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,0.083469,0.951076,0.845154,-0.979021,-0.483333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_6,6,encoder.down_blocks.1.downsamplers.0,6 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,-0.013442,0.951076,0.845154,-1.0,-0.85,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_6,6,encoder.down_blocks.1.downsamplers.0,6 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,0.257391,0.951076,0.845154,-1.0,0.233333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_6,6,encoder.down_blocks.1.downsamplers.0,6 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,-0.017609,0.951076,0.845154,-1.0,-0.866667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_7,7,encoder.down_blocks.2.resnets.0,7 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,-0.009276,0.951076,0.845154,-1.0,-0.833333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_7,7,encoder.down_blocks.2.resnets.0,7 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,-0.005109,0.951076,0.845154,-1.0,-0.816667,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_7,7,encoder.down_blocks.2.resnets.0,7 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,-0.009276,0.951076,0.845154,-1.0,-0.833333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_7,7,encoder.down_blocks.2.resnets.0,7 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,-0.009276,0.951076,0.845154,-1.0,-0.833333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_8,8,encoder.down_blocks.2.resnets.1,8 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,-0.009276,0.951076,0.845154,-1.0,-0.833333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_8,8,encoder.down_blocks.2.resnets.1,8 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,-0.034276,0.951076,0.845154,-1.0,-0.933333,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_8,8,encoder.down_blocks.2.resnets.1,8 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,-0.000942,0.951076,0.845154,-1.0,-0.8,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_8,8,encoder.down_blocks.2.resnets.1,8 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,neg_loglik,-0.025942,0.951076,0.845154,-1.0,-0.9,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_9,9,encoder.down_blocks.2.downsamplers.0,9 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,mahalanobis,-0.276862,0.616527,0.169031,-0.993007,-0.9,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_9,9,encoder.down_blocks.2.downsamplers.0,9 / 17,17,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,neg_loglik,-0.000942,0.951076,0.845154,-1.0,-0.8,224,100,50,2048,42
2026-02-10 17:00:15,sd_vae,single_layer_9,9,encoder.down_blocks.2.downsamplers.0,9 / 17,17,gram_pca,True,True,10,gmm_full,gmm,5,full,,mahalanobis,-0.009276,0.951076,0.845154,-1.0,-0.833333,224,100,50,2048,42
